id,paper_id,primers,longitude,latitude,continent,sample_type,marker_size,Biome,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,abundances,fungus_species
2128,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.90409,50.8658,Europe,soil,113222,forest,10.4,751,5.789,2018,Alnus glutinosa,SSU,Illumina,284,Paraglomus sp.
2130,Vasar_2021_1HW,WANDA/AML2,32.9808,56.4553,Europe,soil,26467,forest,4.8,686,3.66,2014,,SSU,Illumina,164,Paraglomus sp.
2136,Fan_2020_1GN,AMV4.5NF/AMDGR,119.937,36.6884,Asia,rhizosphere soil,51912,cropland,13.0,681,6.69,2015,Triticum aestivum ,SSU,Illumina,8,Paraglomus sp.
2142,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.97775,50.8595,Europe,root,9810,forest,10.5,738,3.995,2017,Stachys sylvatica,SSU,Illumina,6,Paraglomus sp.
2143,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98105,50.8709,Europe,root,13863,forest,10.5,739,5.528,2017,Stachys sylvatica,SSU,Illumina,1,Paraglomus sp.
2145,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98985,50.8724,Europe,root,13485,forest,10.5,734,5.731,2017,Stachys sylvatica,SSU,Illumina,4,Paraglomus sp.
2149,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3046,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2152,Fan_2020_1GN,AMV4.5NF/AMDGR,115.603,33.3023,Asia,rhizosphere soil,52645,cropland,15.6,850,7.71,2015,Triticum aestivum ,SSU,Illumina,223,Paraglomus sp.
2153,Jiang_2020_1BX,AMV4.5NF/AMDGR,109.409,18.3314,Asia,rhizosphere soil,110809,cropland,24.8,1672,5.84,2018,Mangifera indica,SSU,Illumina,2,Paraglomus sp.
2154,Vasar_2021_1HW,WANDA/AML2,29.0514,41.1067,Asia,soil,33443,shrubland,14.6,719,6.6,2016,,SSU,Illumina,1633,Paraglomus sp.
2157,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,2387,forest,7.3,1025,5.45,2015,Acer platanoides,SSU,Illumina,24,Paraglomus sp.
2163,Zhu_2016_A49E,AMV4.5NF/AMDGR,126.842,45.8456,Asia,rhizosphere soil,66312,cropland,4.4,544,,2014,Zea mays,SSU,Illumina,38,Paraglomus sp.
2173,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,4056,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2177,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3285,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2182,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3007,grassland,7.2,1020,5.4,2011,Salix viminalis,SSU,454Roche,623,Paraglomus sp.
2186,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.96012,50.861,Europe,soil,50240,forest,10.5,741,5.637,2018,Alnus glutinosa,SSU,Illumina,25,Paraglomus sp.
2187,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.97514,50.8661,Europe,soil,61139,forest,10.5,738,3.799,2018,Alnus glutinosa,SSU,Illumina,123,Paraglomus sp.
2190,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,5.2,50.92,Europe,root,4690,cropland,10.5,774,6.6,2012,Malus domestica,SSU,454Roche,8,Paraglomus sp.
2194,Kim_2014_40A6,NS31/AML2,116.283,42.0333,Asia,soil,4020,grassland,3.3,372,6.88,2010,Stipa krylovii;Artemisia frigida;Potentilla acaulis;Cleistogenes squarrosa;Allium bidentatum;Agropyron cristatum,SSU,454Roche,2,Paraglomus sp.
2196,Wall_2020_1HX,WANDA/AML2,-155.31,19.8326,North America,soil,6381,forest,14.2,3051,4.7,2017,Cheirodendron trigynum,SSU,Illumina,3,Paraglomus sp.
2197,Liu_2021_1IJ,AML1/AML2 then AMV4.5NF/AMDGR,115.71,29.28,Asia,soil,24588,grassland,17.8,1730,7.0,2018,Eremochloa ophiuroides,SSU,Illumina,879,Paraglomus sp.
2200,Fan_2020_1GN,AMV4.5NF/AMDGR,114.856,37.8031,Asia,soil,39679,cropland,14.5,521,8.53,2015,Triticum aestivum ,SSU,Illumina,12,Paraglomus sp.
2207,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2666,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2212,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2746,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2213,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2439,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2215,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,soil,7347,grassland,7.2,1020,5.6,2011,,SSU,454Roche,799,Paraglomus sp.
2218,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3775,grassland,7.2,1020,6.7,2011,Salix nigra,SSU,454Roche,1,Paraglomus sp.
2225,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.97775,50.8595,Europe,root,11029,forest,10.5,738,3.995,2017,Stachys sylvatica,SSU,Illumina,15,Paraglomus sp.
2240,Rasmussen_2018_C8E6,NS31/AML2,19.5393,60.2184,Europe,soil,76523,grassland,6.3,522,5.6,2015,Plantago lanceolata,SSU,Illumina,1,Paraglomus sp.
2242,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,5.2,50.96,Europe,root,5071,cropland,10.5,789,6.5,2012,Malus domestica,SSU,454Roche,2,Paraglomus sp.
2245,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3844,grassland,7.2,1020,5.6,2011,Salix caprea,SSU,454Roche,987,Paraglomus sp.
2246,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,6289,grassland,7.2,1020,5.6,2011,Salix purpurea;Salix miyabeana,SSU,454Roche,751,Paraglomus sp.
2247,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.99109,50.8867,Europe,root,47409,forest,10.4,739,5.396,2018,Alnus glutinosa,SSU,Illumina,35,Paraglomus sp.
2258,Fan_2020_1GN,AMV4.5NF/AMDGR,120.013,36.6927,Asia,rhizosphere soil,48588,cropland,12.9,690,6.69,2015,Triticum aestivum ,SSU,Illumina,86,Paraglomus sp.
2260,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.304,22.6406,Asia,rhizosphere soil,107785,cropland,22.2,1568,4.7,2018,Litchi chinensis,SSU,Illumina,1,Paraglomus sp.
2262,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.137,23.2556,Asia,rhizosphere soil,131570,cropland,22.3,1565,4.63,2018,Litchi chinensis,SSU,Illumina,3,Paraglomus sp.
2263,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.137,23.2556,Asia,rhizosphere soil,143871,cropland,22.3,1565,4.63,2018,Litchi chinensis,SSU,Illumina,165,Paraglomus sp.
2264,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.619,19.5967,Asia,rhizosphere soil,122661,cropland,24.5,1872,4.45,2018,Litchi chinensis,SSU,Illumina,1,Paraglomus sp.
2266,Jiang_2020_1BX,AMV4.5NF/AMDGR,110.625,19.6028,Asia,rhizosphere soil,111825,cropland,24.6,1834,4.5,2018,Litchi chinensis,SSU,Illumina,3,Paraglomus sp.
2269,Fan_2020_1GN,AMV4.5NF/AMDGR,114.885,37.8285,Asia,rhizosphere soil,46204,cropland,14.4,520,7.53,2015,Triticum aestivum ,SSU,Illumina,42,Paraglomus sp.
2274,Rasmussen_2018_C8E6,NS31/AML2,20.2683,60.1408,Europe,root,50325,grassland,6.2,548,6.3,2015,Plantago lanceolata,SSU,Illumina,881,Paraglomus sp.
2275,Borrell_2017_20D4,NS1/NS4 then AMV4.5NF/AMDGR,-107.683,50.3,North America,root,8068,grassland,4.0,402,6.5,2011,Lens culinaris,SSU,454Roche,13,Paraglomus sp.
2284,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,51002,anthropogenic,17.4,848,6.19,2015,Tagetes minuta,SSU,Illumina,2,Paraglomus sp.
2286,Jiang_2020_1BX,AMV4.5NF/AMDGR,106.507,24.0567,Asia,rhizosphere soil,58895,cropland,21.2,1039,4.97,2018,Mangifera indica,SSU,Illumina,19,Paraglomus sp.
2289,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3284,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,5,Paraglomus sp.
2292,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3166,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2293,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3117,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,2,Paraglomus sp.
2295,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3622,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,11,Paraglomus sp.
2304,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2298,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2309,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2860,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2311,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2065,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2315,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,5051,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2316,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3105,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,6,Paraglomus sp.
2317,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2702,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2318,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3140,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2322,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2739,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2325,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3348,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,32,Paraglomus sp.
2327,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3022,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,8,Paraglomus sp.
2331,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2983,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2335,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3181,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,2,Paraglomus sp.
2336,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3361,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,2,Paraglomus sp.
2338,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2511,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2340,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2730,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2341,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2345,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,14,Paraglomus sp.
2344,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3089,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,12,Paraglomus sp.
2346,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2676,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2347,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3157,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2348,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2079,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,4,Paraglomus sp.
2350,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3216,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2352,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2489,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,2,Paraglomus sp.
2356,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,1898,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,143,Paraglomus sp.
2359,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.90378,50.8656,Europe,soil,74174,forest,10.4,751,5.655,2018,Alnus glutinosa,SSU,Illumina,580,Paraglomus sp.
2363,Rasmussen_2018_C8E6,NS31/AML2,19.5405,60.218,Europe,root,52719,grassland,6.3,522,5.7,2015,Plantago lanceolata,SSU,Illumina,2,Paraglomus sp.
2372,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,5817,grassland,7.2,1020,5.4,2011,Salix purpurea,SSU,454Roche,1343,Paraglomus sp.
2375,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2703,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,6,Paraglomus sp.
2376,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3270,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,10,Paraglomus sp.
2377,Wall_2020_1HX,WANDA/AML2,-155.31,19.8326,North America,soil,10821,forest,14.2,3051,,2017,Metrosideros polymorpha,SSU,Illumina,593,Paraglomus sp.
2380,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2929,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Paraglomus sp.
2383,Vasar_2021_1HW,WANDA/AML2,22.2878,57.6286,Europe,soil,13765,forest,6.8,635,5.08,2014,,SSU,Illumina,138,Paraglomus sp.
2386,Vasar_2021_1HW,WANDA/AML2,-122.243,37.8706,North America,soil,30073,shrubland,14.1,670,5.59,2016,,SSU,Illumina,78,Paraglomus sp.
2387,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98048,50.8721,Europe,root,13625,forest,10.5,739,5.468,2017,Stachys sylvatica,SSU,Illumina,1,Paraglomus sp.
2389,Zhu_2020_1DX,AMV4.5NF/AMDGR,127.183,46.6,Asia,soil,42272,cropland,3.6,574,6.66,2017,Zea mays,SSU,Illumina,2,Paraglomus sp.
2391,Fan_2020_1GN,AMV4.5NF/AMDGR,111.935,32.58,Asia,soil,48964,cropland,16.2,850,5.77,2015,Triticum aestivum ,SSU,Illumina,14,Paraglomus sp.
2392,Fan_2020_1GN,AMV4.5NF/AMDGR,115.567,33.256,Asia,soil,52693,cropland,15.6,854,8.22,2015,Triticum aestivum ,SSU,Illumina,11,Paraglomus sp.
2393,Sun_2016_185C,AML1/AML2 then NS31/AM1,111.017,29.6336,Asia,soil,3816,anthropogenic,16.6,1319,7.64,2012,Miscanthus floridulu,SSU,454Roche,1,Paraglomus sp.
2398,Weissbecker_2017_5932,GlomerWT0/Glomer1536 then NS31/AM1A and GlomerWT0/Glomer1536 then NS31/AM1B,10.4179,51.2713,Europe,soil,1497,grassland,8.5,585,7.17,2011,,SSU,454Roche,10,Paraglomus sp.
2403,Vasar_2021_1HW,WANDA/AML2,-82.2064,39.4264,North America,soil,27868,forest,12.2,840,5.59,2018,,SSU,Illumina,28,Paraglomus sp.
2407,Badi_2019_1AC,AMV4.5NF/AMDGR,32.7611,13.101,Africa,root,34580,cropland,28.7,333,8.17,2015,Sorghum bicolor,SSU,IonTorrent,1,Paraglomus sp.
2415,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.99109,50.8867,Europe,soil,69668,forest,10.4,739,5.396,2018,Alnus glutinosa,SSU,Illumina,2824,Paraglomus sp.
2421,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.93623,50.8513,Europe,soil,60070,forest,10.5,731,3.814,2018,Alnus glutinosa,SSU,Illumina,35,Paraglomus sp.
2425,Weissbecker_2017_5932,GlomerWT0/Glomer1536 then NS31/AM1A and GlomerWT0/Glomer1536 then NS31/AM1B,10.4053,50.9717,Europe,soil,1329,grassland,8.5,702,6.65,2011,,SSU,454Roche,8,Paraglomus sp.
2437,Davison_2015_1GM,NS31/AML2,-71.4225,-52.055,South America,root,2342,grassland,6.3,344,5.3,2012,Taraxacum officinale,SSU,454Roche,9,Paraglomus sp.
2438,Davison_2015_1GM,NS31/AML2,-71.6461,-38.6485,South America,root,2265,forest,7.6,1167,5.0,2012,Phacelia secunda,SSU,454Roche,5,Paraglomus sp.
2439,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2622,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2440,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2304,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,3,Paraglomus sp.
2442,Wall_2020_1HX,WANDA/AML2,-155.326,19.8215,North America,soil,2298,forest,13.0,2862,4.9,2017,Rubus hawaiiensis,SSU,Illumina,45,Paraglomus sp.
2461,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.98632,50.8714,Europe,soil,91949,forest,10.5,734,5.18,2018,Alnus glutinosa,SSU,Illumina,183,Paraglomus sp.
2466,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3536,grassland,7.2,1020,6.7,2011,Salix caprea,SSU,454Roche,174,Paraglomus sp.
2472,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.98661,50.8712,Europe,root,35146,forest,10.5,734,7.161,2018,Alnus glutinosa,SSU,Illumina,2,Paraglomus sp.
2474,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.97488,50.8663,Europe,root,89834,forest,10.5,738,5.828,2018,Alnus glutinosa,SSU,Illumina,37,Paraglomus sp.
2475,Rasmussen_2018_C8E6,NS31/AML2,20.1638,60.0741,Europe,root,73619,grassland,6.3,517,5.7,2015,Plantago lanceolata,SSU,Illumina,401,Paraglomus sp.
2480,Rasmussen_2018_C8E6,NS31/AML2,20.1658,60.0742,Europe,root,53117,grassland,6.3,517,7.3,2015,Plantago lanceolata,SSU,Illumina,1,Paraglomus sp.
2482,Wall_2020_1HX,WANDA/AML2,-155.326,19.8215,North America,soil,13422,forest,13.0,2862,4.7,2017,Cheirodendron trigynum,SSU,Illumina,79,Paraglomus sp.
2483,Wang_2021_1GZ,AMV4.5NF/AMDGR,111.868,26.7615,Asia,soil,28617,cropland,18.7,1314,4.21,2014,Arachis hypogaea ,SSU,Illumina,1,Paraglomus sp.
2484,Wall_2020_1HX,WANDA/AML2,-155.307,19.8329,North America,soil,10934,forest,14.6,3136,,2017,Pennisetum clandestinum,SSU,Illumina,154,Paraglomus sp.
2487,Fan_2020_1GN,AMV4.5NF/AMDGR,113.396,34.8165,Asia,rhizosphere soil,67133,cropland,14.9,590,7.32,2015,Triticum aestivum ,SSU,Illumina,62,Paraglomus sp.
2491,Fan_2020_1GN,AMV4.5NF/AMDGR,117.633,36.9502,Asia,rhizosphere soil,50742,cropland,13.6,636,8.26,2015,Triticum aestivum ,SSU,Illumina,23,Paraglomus sp.
2511,Borrell_2017_20D4,NS1/NS4 then AMV4.5NF/AMDGR,-107.683,50.3,North America,root,2105,grassland,4.0,402,6.5,2012,Triticum aestivum ,SSU,454Roche,7,Paraglomus sp.
2521,Borrell_2017_20D4,NS1/NS4 then AMV4.5NF/AMDGR,-107.683,50.3,North America,root,4051,grassland,4.0,402,6.5,2011,Triticum aestivum ,SSU,454Roche,113,Paraglomus sp.
2522,Borrell_2017_20D4,NS1/NS4 then AMV4.5NF/AMDGR,-107.683,50.3,North America,root,2907,grassland,4.0,402,6.5,2011,Cicer arietinum,SSU,454Roche,52,Paraglomus sp.
2523,Rasmussen_2018_C8E6,NS31/AML2,19.5432,60.2355,Europe,root,65381,grassland,6.3,527,7.6,2015,Plantago lanceolata,SSU,Illumina,3,Paraglomus sp.
2531,Rasmussen_2018_C8E6,NS31/AML2,19.5401,60.2182,Europe,root,60487,grassland,6.3,522,6.5,2015,Plantago lanceolata,SSU,Illumina,6,Paraglomus sp.
2552,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2589,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,7,Paraglomus sp.
2569,Davison_2018_1AQ,NS31/AML2,-23.6867,15.1781,Africa,root,10428,shrubland,20.6,335,5.2,2009,Conyza pannosa,SSU,454Roche,9,Paraglomus sp.
2571,Kim_2014_40A6,NS31/AML2,116.283,42.0333,Asia,soil,3623,grassland,3.3,372,6.88,2010,Stipa krylovii;Artemisia frigida;Potentilla acaulis;Cleistogenes squarrosa;Allium bidentatum;Agropyron cristatum,SSU,454Roche,1,Paraglomus sp.
2575,Davison_2015_1GM,NS31/AML2,100.465,16.8594,Asia,root,1321,forest,27.0,1519,5.2,2009,Acanthaceae sp.,SSU,454Roche,2,Paraglomus sp.
2580,Guan_2020_1BI,AMV4.5NF/AMDGR,119.18,37.7686,Asia,sediment,180386,aquatic,13.0,553,8.206666667,2015,Calamagrostis pseudophragmites,SSU,Illumina,7,Paraglomus sp.
2588,Rasmussen_2018_C8E6,NS31/AML2,20.2686,60.1406,Europe,soil,61408,grassland,6.2,548,5.1,2015,Plantago lanceolata,SSU,Illumina,586,Paraglomus sp.
2589,Rasmussen_2018_C8E6,NS31/AML2,20.2685,60.1407,Europe,root,88112,grassland,6.2,548,5.7,2015,Plantago lanceolata,SSU,Illumina,105,Paraglomus sp.
